og_record_id,submission_label,catalog_version,validated,part,point_type,heading,question_number,question_text,_closed,answer_text,points,has_points_marker,is_free_text,field_name,shown,question_uid,match_score,hidden_by
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,34,The impacts that the decision will have on the rights or freedoms of individuals will likely be:,False,Little to no impact,1,Y,N,impact9,Y,18,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,35,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The AI functions as an aid and not an authoritative role within the investigative
process.",0,N,Y,impact8,Y,17,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,36,"The impacts that the decision will have on the equality, dignity, privacy, and autonomy of individuals will likely be:",False,Little to no impact,1,Y,N,impact24,Y,69,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,37,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The AI functions as an aid and not an authoritative role within the investigative
process.",0,N,Y,impact8,Y,17,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,38,The impacts that the decision will have on the health and well-being of individuals will likely be:,False,Little to no impact,1,Y,N,impact11,Y,69,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,39,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The AI functions as an aid and not an authoritative role within the investigative
process. However, the use of the tool will reduce the time in safeguarding
children being sexually assaulted or tortured, which in turn is to the overall
benefit to the victim if rescue were to occur as sooner rather than later. As
well, a reduction in the repetitive traumatic exposure by investigators to such
media will benefit their well being.",0,N,Y,impact8,Y,17,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,40,The impacts that the decision will have on the economic interests of individuals will likely be:,False,Little to no impact,1,Y,N,impact13,Y,69,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,41,Please describe why the impacts resulting from the decision are as per selected option above.,False,"The AI functions as an aid and not an authoritative role within the investigative
process.",0,N,Y,impact8,Y,17,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,42,"The impacts that the decision will have on the ongoing sustainability of an environmental ecosystem, will likely be:",False,Little to no impact,1,Y,N,impact15,Y,19,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,current risk to a person/persons requiring immediate intervention,43,Please describe why the impacts resulting from the decision are as per selected option above.,True,"The AI functions as an aid and not an authoritative role within the investigative
process.",0,N,Y,impact8,Y,17,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,44,Will the Automated Decision System use personal information as input data?,False,No,0,Y,N,aboutDataSource1,Y,20,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,45,What is the highest security classification of the input data used by the system? (Select one),False,Protected B / Protected C,3,Y,N,aboutDataSource2,Y,21,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,46,Who controls the data?,False,Federal government,1,Y,N,aboutDataSource3,Y,22,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,47,Will the system use data from multiple different sources?,False,Yes,4,Y,N,aboutDataSource4,Y,23,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,48,Will the system require input data from an Internet- or telephony-connected device? (e.g.,False,"Internet of Things, sensor)
No",0,Y,N,aboutDataSource5,Y,24,0.867,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,49,Will the system interface with other IT systems?,False,Yes,4,Y,N,aboutDataSource6,Y,25,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,50,Who collected the data used for training the system?,False,A foreign government or non-government third party,4,Y,N,aboutDataSource7,Y,26,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,51,Who collected the input data used by the system?,False,Your institution,1,Y,N,aboutDataSource8,Y,26,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - A. Data Source,52,"Please describe the input data collected and used by the system, its source, and method of collection.",True,"Input data (Images and Videos) consists of evidence submitted by Police,
NGOs and other industry as a function of reporting a criminal offence. It can
come by way of police seizure (Judicial Authorizations) or submitted via third
party (CyberTip, NCMEC, Industry Reporting). Some is collected forensically,
some electronically by the party that received it or as it traverses their IT
systems and flagged for reporting to police. Police agencies receive such
media either directly from victims/complainants or via assistance requests",0,N,Y,aboutDataSource13,Y,99,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Impact Questions and Answers,raw,About the Data - B. Type of Data,53,Will the system require the analysis of unstructured data to render a recommendation or a decision?,False,No,0,Y,N,aboutDataType1,Y,27,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Consultations,1,"Internal Stakeholders (federal institutions, including the federal public service)",False,Yes,1,Y,N,consultationDesign1,Y,61,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Consultations,2,Which Internal Stakeholders have you engaged?,True,Strategic Policy and Planning,0,N,Y,consultationImplementation2,Y,62,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Program Policy,3,External Stakeholders (groups in other sectors or jurisdictions),False,Yes,1,Y,N,consultationDesign3,Y,63,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Program Policy,4,Which External Stakeholders have you engaged?,True,Academia,0,N,Y,consultationImplementation4,Y,64,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,5,"Do you have documented processes in place to test datasets against biases and other unexpected outcomes? This could include experience in applying frameworks, methods, guidelines or other assessment tools.",False,No,0,Y,N,dataQualityImplementation1,Y,67,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,6,Is this information publicly available?,False,No,0,Y,N,dataQualityImplementation2,Y,66,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,7,Have you developed a process to document how data quality issues were resolved during the design process?,False,No,0,Y,N,dataQualityImplementation3,Y,30,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,8,Is this information publicly available?,False,No,0,Y,N,dataQualityImplementation2,Y,66,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,9,Have you undertaken a Gender Based Analysis Plus of the data?,False,No,0,Y,N,dataQualityImplementation5,Y,31,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,10,Is this information publicly available?,False,No,0,Y,N,dataQualityImplementation2,Y,66,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,11,"Have you assigned accountability in your institution for the design, development, maintenance, and improvement of the system?",False,Yes,2,Y,N,dataQualityDesign7,Y,32,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,12,Do you have a documented process to manage the risk that outdated or unreliable data is used to make an automated decision?,False,No,0,Y,N,dataQualityImplementation8,Y,33,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,13,Is this information publicly available?,False,No,0,Y,N,dataQualityImplementation2,Y,66,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,De-Risking and Mitigation Measures - Data Quality,14,Is the data used for this system posted on the Open Government Portal?,True,No,0,Y,N,dataQualityImplementation10,Y,34,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,15,Does the audit trail identify the authority or delegated authority identified in legislation?,False,No,0,Y,N,fairnessImplementation1,Y,68,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,16,Does the system provide an audit trail that records all the recommendations or decisions made by the system?,False,Yes,2,Y,N,fairnessImplementation2,Y,36,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,17,Are all key decision points identifiable in the audit trail?,False,No,0,Y,N,fairnessImplementation3,Y,37,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,18,"Are all key decision points within the automated system's logic linked to the relevant legislation, policy or procedures?",False,No,0,Y,N,fairnessImplementation4,Y,38,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,19,Do you maintain a current and up to date log detailing all of the changes made to the model and the system?,False,No,0,Y,N,fairnessImplementation5,Y,39,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,20,Does the system's audit trail indicate all of the decision points made by the system?,False,No,0,Y,N,fairnessImplementation6,Y,40,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,21,Can the audit trail generated by the system be used to help generate a notification of the decision (including a statement of reasons or other notifications) where required?,False,No,0,Y,N,fairnessImplementation7,Y,41,1.0,
89898244-aaae-4591-ba9b-fe5cd81d5924,Original,0.10.0,Y,Mitigation Questions and Answers,mitigation,Fairness,22,Does the audit trail identify precisely which version of the system was used for each decision it supports?,False,No,0,Y,N,fairnessImplementation8,Y,42,1.0,
